Topic Volume,Volume1,Volume2,Problem,Problem link
Mathematics,Ad Hoc Mathematics Problems,"Logarithm, Exponentiation, Power",107 - The Cat in the Hat,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=704&page=show_problem&problem=43
Mathematics,Ad Hoc Mathematics Problems,"Logarithm, Exponentiation, Power",11636 - Hello World!,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=704&page=show_problem&problem=2683
Mathematics,Ad Hoc Mathematics Problems,"Logarithm, Exponentiation, Power",10916 - Factstone Benchmark,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=704&page=show_problem&problem=1857
Mathematics,Ad Hoc Mathematics Problems,"Logarithm, Exponentiation, Power",11556 - Best Compression Ever,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=704&page=show_problem&problem=2592
Mathematics,Ad Hoc Mathematics Problems,"Logarithm, Exponentiation, Power",1185 - Big Number,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=704&page=show_problem&problem=3626
Mathematics,Ad Hoc Mathematics Problems,"Logarithm, Exponentiation, Power",12416 - Excessive Space Remover,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=704&page=show_problem&problem=3847
Mathematics,Ad Hoc Mathematics Problems,"Logarithm, Exponentiation, Power",11847 - Cut the Silver Bar,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=704&page=show_problem&problem=2947
Mathematics,Ad Hoc Mathematics Problems,"Logarithm, Exponentiation, Power",11986 - Save from Radiation,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=704&page=show_problem&problem=3137
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",100 - The 3n + 1 problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=36
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",11689 - Soda Surpler,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=2736
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",371 - Ackermann Functions,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=307
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",10879 - Code Refactoring,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=1820
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",382 - Perfection,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=318
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",1225 - Digit Counting,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=3666
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",11313 - Gourmet Games,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=2288
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",906 - Rational Neighbor,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=847
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",10783 - Odd Sum,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=1724
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",10370 - Above Average,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=1311
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",11247 - Income Tax,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=2204
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",11934 - Magic Formula,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=3085
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",12290 - Counting Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=3711
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",12527 - Different Digits,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=3972
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",11877 - The Coco-Cola Store,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=2999
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",10346 - Peter's Smokes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=1287
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",10035 - Primary Arithmetic,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=976
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",11150 - Cola,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=2091
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), easier",834 - Continued Fractions,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=698&page=show_problem&problem=775
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder",493 - Rational Spiral,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=434
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder","616 - Coconuts, Revisited",https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=557
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder",10025 - The ? 1 ? 2 ? ... ? n = k problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=966
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder",550 - Multiplying by Rotation,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=491
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder",10624 - Super Number,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=1565
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder",846 - Steps,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=787
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder",11130 - Billiard bounces,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=2071
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder",11968 - In The Airport,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=3119
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder",697 - Jack and Jill,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=638
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder",11254 - Consecutive Integers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=2221
Mathematics,Ad Hoc Mathematics Problems,"Mathematical Simulation (Brute Force), harder",10257 - Dick and Jane,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=699&page=show_problem&problem=1198
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,694 - The Collatz Sequence,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=635
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,11660 - Look-and-Say sequences,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=2707
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,11063 - B2-Sequence,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=2004
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,10930 - A-Sequence,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=1871
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,413 - Up and Down Sequences,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=354
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,443 - Humble Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=384
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,962 - Taxicab Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=903
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,11028 - Sum of Product,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=1969
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,640 - Self Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=581
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,11461 - Square Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=2456
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,11970 - Lucky Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=3121
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,10006 - Carmichael Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=947
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,138 - Street Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=74
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,974 - Kaprekar Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=915
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,10049 - Self-describing Sequence,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=990
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,136 - Ugly Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=72
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,10042 - Smith Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=983
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,10408 - Farey sequences,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=1349
Mathematics,Ad Hoc Mathematics Problems,Number Systems or Sequences,10101 - Bangla Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=703&page=show_problem&problem=1042
Mathematics,Ad Hoc Mathematics Problems,Polynomial,498 - Polly the Polynomial,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=705&page=show_problem&problem=439
Mathematics,Ad Hoc Mathematics Problems,Polynomial,10302 - Summation of Polynomials,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=705&page=show_problem&problem=1243
Mathematics,Ad Hoc Mathematics Problems,Polynomial,10586 - Polynomial Remains,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=705&page=show_problem&problem=1527
Mathematics,Ad Hoc Mathematics Problems,Polynomial,126 - The Errant Physicist,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=705&page=show_problem&problem=62
Mathematics,Ad Hoc Mathematics Problems,Polynomial,10719 - Quotient Polynomial,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=705&page=show_problem&problem=1660
Mathematics,Ad Hoc Mathematics Problems,Polynomial,11692 - Rain Fall,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=705&page=show_problem&problem=2739
Mathematics,Ad Hoc Mathematics Problems,Polynomial,392 - Polynomial Showdown,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=705&page=show_problem&problem=328
Mathematics,Ad Hoc Mathematics Problems,Polynomial,10326 - The Polynomial Equation,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=705&page=show_problem&problem=1267
Mathematics,Ad Hoc Mathematics Problems,Polynomial,10268 - 498-bis,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=705&page=show_problem&problem=1209
Mathematics,Ad Hoc Mathematics Problems,Polynomial,10215 - The Largest/Smallest Box ...,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=705&page=show_problem&problem=1156
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,11805 - Bafana Bafana,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=2905
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,12149 - Feynman,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=3301
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,10071 - Back to High School Physics,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=1012
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,11723 - Numbering Roads,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=2823
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,11614 - Etruscan Warriors Never Play Chess,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=2661
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,12502 - Three Families,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=3946
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,10773 - Back to Intermediate Math,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=1714
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,10281 - Average Speed,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=1222
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,11875 - Brick Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=2986
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,10055 - Hashmat the Brave Warrior,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=996
Mathematics,Ad Hoc Mathematics Problems,The Simpler Ones,10469 - To Carry or not to Carry,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=697&page=show_problem&problem=1410
Mathematics,Combinatorics,Binomial Coefficients,369 - Combinations,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=305
Mathematics,Combinatorics,Binomial Coefficients,485 - Pascal's Triangle of Death,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=426
Mathematics,Combinatorics,Binomial Coefficients,10532 - Combination! Once Again,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=1473
Mathematics,Combinatorics,Binomial Coefficients,911 - Multinomial Coefficients,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=852
Mathematics,Combinatorics,Binomial Coefficients,10219 - Find the ways !,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=1160
Mathematics,Combinatorics,Binomial Coefficients,10541 - Stripe,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=1482
Mathematics,Combinatorics,Binomial Coefficients,11955 - Binomial Theorem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=3106
Mathematics,Combinatorics,Binomial Coefficients,10105 - Polynomial Coefficients,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=1046
Mathematics,Combinatorics,Binomial Coefficients,530 - Binomial Showdown,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=471
Mathematics,Combinatorics,Binomial Coefficients,326 - Extrapolation Using a Difference Table,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=262
Mathematics,Combinatorics,Binomial Coefficients,10375 - Choose and divide,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=715&page=show_problem&problem=1316
Mathematics,Combinatorics,Catalan Numbers,10007 - Count the Trees,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=716&page=show_problem&problem=948
Mathematics,Combinatorics,Catalan Numbers,10312 - Expression Bracketing,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=716&page=show_problem&problem=1253
Mathematics,Combinatorics,Catalan Numbers,10303 - How Many Trees?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=716&page=show_problem&problem=1244
Mathematics,Combinatorics,Catalan Numbers,10223 - How many nodes ?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=716&page=show_problem&problem=1164
Mathematics,Combinatorics,Catalan Numbers,10643 - Facing Problem With Trees,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=716&page=show_problem&problem=1584
Mathematics,Combinatorics,Catalan Numbers,991 - Safe Salutations,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=716&page=show_problem&problem=932
Mathematics,Combinatorics,Fibonacci Numbers,10689 - Yet another Number Sequence,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=1630
Mathematics,Combinatorics,Fibonacci Numbers,763 - Fibinary Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=704
Mathematics,Combinatorics,Fibonacci Numbers,11000 - Bee,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=1941
Mathematics,Combinatorics,Fibonacci Numbers,10497 - Sweet Child Makes Trouble,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=1438
Mathematics,Combinatorics,Fibonacci Numbers,580 - Critical Mass,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=521
Mathematics,Combinatorics,Fibonacci Numbers,11089 - Fi-binary Number,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=2030
Mathematics,Combinatorics,Fibonacci Numbers,495 - Fibonacci Freeze,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=436
Mathematics,Combinatorics,Fibonacci Numbers,948 - Fibonaccimal Base,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=889
Mathematics,Combinatorics,Fibonacci Numbers,10450 - World Cup Noise,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=1391
Mathematics,Combinatorics,Fibonacci Numbers,10862 - Connect the Cable Wires,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=1803
Mathematics,Combinatorics,Fibonacci Numbers,900 - Brick Wall Patterns,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=841
Mathematics,Combinatorics,Fibonacci Numbers,1258 - Nowhere Money,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=3699
Mathematics,Combinatorics,Fibonacci Numbers,10334 - Ray Through Glasses,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=1275
Mathematics,Combinatorics,Fibonacci Numbers,11780 - Miles 2 Km,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=2880
Mathematics,Combinatorics,Fibonacci Numbers,10183 - How Many Fibs?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=1124
Mathematics,Combinatorics,Fibonacci Numbers,10579 - Fibonacci Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=1520
Mathematics,Combinatorics,Fibonacci Numbers,11161 - Help My Brother (II),https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=714&page=show_problem&problem=2102
Mathematics,Combinatorics,"Other, Harder",11204 - Musical instruments,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=2145
Mathematics,Combinatorics,"Other, Harder",11554 - Hapless Hedonism,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=2549
Mathematics,Combinatorics,"Other, Harder",12022 - Ordering T-shirts,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=3173
Mathematics,Combinatorics,"Other, Harder",10079 - Pizza Cutting,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=1020
Mathematics,Combinatorics,"Other, Harder",10784 - Diagonal,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=1725
Mathematics,Combinatorics,"Other, Harder",10918 - Tri Tiling,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=1859
Mathematics,Combinatorics,"Other, Harder",10733 - The Colored Cubes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=1674
Mathematics,Combinatorics,"Other, Harder",11270 - Tiling Dominoes,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=2245
Mathematics,Combinatorics,"Other, Harder",11538 - Chess Queen,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=2533
Mathematics,Combinatorics,"Other, Harder",10790 - How Many Points of Intersection?,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=1731
Mathematics,Combinatorics,"Other, Harder",1224 - Tile Code,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=3665
Mathematics,Combinatorics,"Other, Harder",11069 - A Graph Problem,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=2010
Mathematics,Combinatorics,"Other, Harder",10359 - Tiling,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=718&page=show_problem&problem=1300
Mathematics,Combinatorics,"Others, Easier",11609 - Teams,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=717&page=show_problem&problem=2656
Mathematics,Combinatorics,"Others, Easier",11597 - Spanning Subtree,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=717&page=show_problem&problem=2644
Mathematics,Combinatorics,"Others, Easier",11480 - Jimmy's Balls,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=717&page=show_problem&problem=2475
Mathematics,Combinatorics,"Others, Easier",11310 - Delivery Debacle,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=717&page=show_problem&problem=2285
Mathematics,Combinatorics,"Others, Easier",12463 - Little Nephew,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=717&page=show_problem&problem=3906
Mathematics,Combinatorics,"Others, Easier",11115 - Uncle Jack,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=717&page=show_problem&problem=2056
Mathematics,Combinatorics,"Others, Easier",11401 - Triangle Counting,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=717&page=show_problem&problem=2396
Mathematics,Cycle-Finding,Standard,944 - Happy Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=885
Mathematics,Cycle-Finding,Standard,10162 - Last Digit,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=1103
Mathematics,Cycle-Finding,Standard,202 - Repeating Decimals,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=138
Mathematics,Cycle-Finding,Standard,11549 - Calculator Conundrum,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=2544
Mathematics,Cycle-Finding,Standard,10515 - Powers Et Al.,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=1456
Mathematics,Cycle-Finding,Standard,10591 - Happy Number,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=1532
Mathematics,Cycle-Finding,Standard,350 - Pseudo-Random Numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=286
Mathematics,Cycle-Finding,Standard,"12464 - Professor Lazy, Ph.D.",https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=3907
Mathematics,Cycle-Finding,Standard,11634 - Generate random numbers,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=2681
Mathematics,Cycle-Finding,Standard,11053 - Flavius Josephus Reloaded,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=1994
Mathematics,Cycle-Finding,Standard,275 - Expanding Fractions,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=211
Mathematics,Cycle-Finding,Standard,11036 - Eventually Periodic Sequence,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=733&page=show_problem&problem=1977
Mathematics,Game Theory,Standard,12469 - Stones,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=735&page=show_problem&problem=3913
Mathematics,Game Theory,Standard,11311 - Exclusively Edible,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=735&page=show_problem&problem=2286
Mathematics,Game Theory,Standard,12293 - Box Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=735&page=show_problem&problem=3714
Mathematics,Game Theory,Standard,10368 - Euclid's Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=735&page=show_problem&problem=1309
Mathematics,Game Theory,Standard,10111 - Find the Winning Move,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=735&page=show_problem&problem=1052
Mathematics,Game Theory,Standard,847 - A Multiplication Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=735&page=show_problem&problem=788
Mathematics,Game Theory,Standard,10404 - Bachet's Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=735&page=show_problem&problem=1345
Mathematics,Game Theory,Standard,10165 - Stone Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=735&page=show_problem&problem=1106
Mathematics,Game Theory,Standard,11489 - Integer Game,https://onlinejudge.org/index.php?option=com_onlinejudge&Itemid=8&category=735&page=show_problem&problem=2484
